epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
81,5429.47,1.31441,0.89142,1.38962,0.77788,0.71654,0.74473,0.41626,1.49734,1.01251,1.68923,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
82,5478.86,1.30548,0.89247,1.38923,0.74691,0.74109,0.74153,0.42847,1.45959,0.98681,1.66526,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
83,5528.44,1.28821,0.88062,1.36188,0.7606,0.75219,0.75458,0.42299,1.47891,0.97585,1.67996,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
84,5578.24,1.28852,0.87838,1.36937,0.7399,0.7465,0.75156,0.42692,1.43933,0.98252,1.63514,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
85,5628.09,1.29956,0.87862,1.37294,0.75649,0.75711,0.75571,0.42982,1.44589,0.95573,1.65073,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
86,5677.75,1.28159,0.86642,1.3594,0.7719,0.73771,0.75304,0.42872,1.42618,0.98072,1.63267,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
87,5727.43,1.28152,0.86054,1.35818,0.75592,0.7548,0.75063,0.43249,1.41604,0.96405,1.63691,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
88,5777.07,1.2633,0.8507,1.34672,0.78065,0.73232,0.74769,0.43301,1.42732,0.97225,1.63052,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
89,5826.91,1.25915,0.8489,1.36116,0.74234,0.76973,0.75543,0.43215,1.41171,0.95892,1.63491,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
90,5876.33,1.25737,0.85474,1.343,0.76448,0.75882,0.7621,0.43657,1.39319,0.95284,1.6106,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
91,5926.57,1.25398,0.85118,1.3358,0.76121,0.74635,0.75965,0.43137,1.39593,0.94329,1.62006,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
92,5976.1,1.24281,0.83521,1.32986,0.78009,0.73185,0.75454,0.43838,1.40287,0.96327,1.63869,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
93,6025.9,1.23656,0.8312,1.32218,0.77131,0.76213,0.76792,0.45382,1.38436,0.94573,1.60939,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
94,6075.2,1.22104,0.82656,1.32392,0.78578,0.75461,0.76434,0.44662,1.3897,0.92837,1.59768,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
95,6124.86,1.21584,0.81748,1.31489,0.7676,0.75862,0.75181,0.44716,1.36995,0.9428,1.59974,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
96,6174.47,1.21633,0.82424,1.31061,0.78347,0.75395,0.76553,0.45193,1.38082,0.91644,1.60264,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
