epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,9919.09,0.56389,0.39788,0.89445,0.87249,0.77582,0.82614,0.6758,0.73432,0.57618,1.15724,0.0001883,0.0001883,0.0001883
185,9968.87,0.5509,0.38609,0.88969,0.87624,0.7744,0.82588,0.67462,0.72976,0.58185,1.15153,0.0001784,0.0001784,0.0001784
186,10018.6,0.55375,0.39236,0.8895,0.85982,0.78843,0.82608,0.67591,0.72829,0.58411,1.15066,0.0001685,0.0001685,0.0001685
187,10068.3,0.55412,0.38501,0.88964,0.85818,0.78667,0.82715,0.67775,0.72426,0.58644,1.14604,0.0001586,0.0001586,0.0001586
188,10118.1,0.54734,0.38225,0.88733,0.87806,0.77031,0.82869,0.67943,0.72353,0.58499,1.14571,0.0001487,0.0001487,0.0001487
189,10168,0.55109,0.38525,0.89036,0.87912,0.77357,0.82934,0.67895,0.72213,0.58296,1.14445,0.0001388,0.0001388,0.0001388
190,10217.6,0.54928,0.38972,0.89207,0.87048,0.78317,0.82991,0.67872,0.7196,0.57788,1.14462,0.0001289,0.0001289,0.0001289
191,10284.5,0.52305,0.34629,0.86525,0.88203,0.77344,0.83041,0.67419,0.72995,0.58071,1.14516,0.000119,0.000119,0.000119
192,10333.9,0.49167,0.33094,0.86228,0.86687,0.78726,0.83145,0.67401,0.74033,0.58384,1.14789,0.0001091,0.0001091,0.0001091
193,10383.4,0.48529,0.32787,0.85335,0.87829,0.77674,0.83189,0.67387,0.7423,0.58514,1.14835,9.92e-05,9.92e-05,9.92e-05
194,10432.8,0.47516,0.32647,0.85295,0.88078,0.77722,0.83321,0.67555,0.74261,0.5825,1.15107,8.93e-05,8.93e-05,8.93e-05
195,10482.2,0.46859,0.32341,0.85626,0.86817,0.78517,0.83403,0.67775,0.7372,0.5802,1.14774,7.94e-05,7.94e-05,7.94e-05
196,10531.7,0.46242,0.31584,0.84971,0.88183,0.77791,0.83599,0.68049,0.73434,0.5783,1.14804,6.95e-05,6.95e-05,6.95e-05
197,10581.1,0.46122,0.31959,0.84864,0.8695,0.78662,0.8361,0.68165,0.73443,0.57984,1.14961,5.96e-05,5.96e-05,5.96e-05
198,10630.7,0.45736,0.31802,0.84556,0.86827,0.78843,0.8363,0.68207,0.7332,0.57925,1.1482,4.97e-05,4.97e-05,4.97e-05
199,10680.2,0.46054,0.32221,0.85138,0.87229,0.79042,0.83748,0.68208,0.73107,0.57799,1.14834,3.98e-05,3.98e-05,3.98e-05
200,10729.6,0.4608,0.32007,0.85055,0.87366,0.78407,0.83697,0.68257,0.72818,0.57888,1.14603,2.99e-05,2.99e-05,2.99e-05
