epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
129,6452.66,1.02429,0.67882,1.18558,0.81617,0.78141,0.79044,0.53332,1.14754,0.80626,1.4555,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
130,6502.56,1.0221,0.68645,1.18598,0.8285,0.77265,0.79437,0.53331,1.14366,0.81756,1.44973,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
131,6552.15,1.01226,0.66142,1.17087,0.81192,0.78258,0.79998,0.53728,1.14705,0.81186,1.46181,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
132,6601.8,1.01673,0.67414,1.17268,0.8325,0.77966,0.79953,0.5361,1.12715,0.79629,1.44048,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
133,6651.77,1.00847,0.66487,1.16852,0.84399,0.76388,0.80479,0.53949,1.13471,0.77658,1.44924,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
134,6701.87,1.00541,0.66182,1.16333,0.82849,0.78205,0.80369,0.54095,1.13554,0.79741,1.45469,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
135,6751.51,0.98561,0.64432,1.1528,0.83034,0.78089,0.79908,0.5442,1.12537,0.78911,1.43899,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
136,6801.37,0.978,0.64578,1.15269,0.8295,0.77557,0.79985,0.53896,1.12619,0.78263,1.45397,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
137,6851.43,0.9941,0.66256,1.15991,0.83828,0.77615,0.78822,0.53574,1.11745,0.77826,1.44048,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
138,6901.15,0.98899,0.65551,1.15856,0.82987,0.78434,0.79588,0.53906,1.11961,0.7781,1.44433,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
139,6950.88,0.98304,0.64419,1.16341,0.82409,0.78141,0.79125,0.53873,1.1219,0.79899,1.44498,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
140,7000.69,0.97683,0.6468,1.16241,0.83035,0.75979,0.79121,0.5422,1.11107,0.78737,1.43509,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
141,7050.59,0.97768,0.6409,1.15166,0.82913,0.78551,0.79689,0.54245,1.11353,0.77139,1.44045,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
142,7100.4,0.97631,0.64589,1.15319,0.82653,0.77692,0.79826,0.54552,1.1022,0.78592,1.4278,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
143,7149.9,0.96955,0.63912,1.14987,0.82891,0.79282,0.79963,0.5492,1.09916,0.78809,1.42865,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
144,7199.77,0.97119,0.64369,1.14443,0.8341,0.78843,0.80059,0.54523,1.09782,0.79569,1.42991,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
145,7249.46,0.95702,0.63304,1.14409,0.81784,0.79369,0.80158,0.54848,1.08925,0.77714,1.43128,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
146,7299.36,0.95494,0.63476,1.1373,0.82661,0.77382,0.79952,0.55492,1.08467,0.79017,1.42785,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
147,7348.76,0.95937,0.63506,1.1341,0.82999,0.77031,0.79411,0.54866,1.09178,0.77969,1.43418,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
148,7398.39,0.95984,0.62727,1.14315,0.81686,0.78465,0.80146,0.55826,1.09641,0.78458,1.4327,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
149,7448.41,0.95418,0.63064,1.14008,0.81713,0.78347,0.80335,0.5574,1.09455,0.78259,1.43456,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
150,7498.23,0.93956,0.62195,1.12675,0.8346,0.76096,0.80149,0.56156,1.07488,0.78911,1.42327,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
151,7547.72,0.93627,0.62691,1.12492,0.8263,0.78784,0.79946,0.55577,1.07492,0.77961,1.42,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
152,7597.43,0.93293,0.62765,1.12497,0.84181,0.7713,0.80506,0.56299,1.07064,0.77731,1.4023,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
153,7647.34,0.93866,0.6241,1.12983,0.8438,0.77984,0.79807,0.55278,1.07248,0.77998,1.41313,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
154,7697.48,0.92092,0.6202,1.11673,0.83846,0.78571,0.8068,0.56363,1.06339,0.77461,1.41471,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
155,7747.29,0.93727,0.62778,1.12363,0.82266,0.7944,0.80236,0.55634,1.06716,0.76305,1.41341,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
156,7796.85,0.92144,0.60995,1.11271,0.82499,0.78317,0.79795,0.56005,1.06654,0.76077,1.41925,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
157,7846.66,0.91499,0.6131,1.11028,0.83893,0.77018,0.799,0.56043,1.06471,0.76232,1.41096,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
158,7896.78,0.92333,0.6131,1.12059,0.83327,0.7744,0.79773,0.56504,1.05431,0.76629,1.40035,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
159,7946.9,0.90228,0.60094,1.11066,0.83287,0.78141,0.796,0.56533,1.04477,0.76608,1.40225,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
160,7996.53,0.91102,0.6046,1.10708,0.83637,0.77966,0.79391,0.56215,1.03473,0.75158,1.39857,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
161,8046.31,0.90786,0.60253,1.10672,0.84732,0.76622,0.80042,0.56681,1.0293,0.75573,1.39996,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
162,8096.16,0.90934,0.59591,1.1056,0.83572,0.77599,0.80286,0.57446,1.03155,0.75523,1.39578,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
163,8146.01,0.90184,0.60585,1.10259,0.84054,0.77328,0.80629,0.57195,1.03037,0.7495,1.38997,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
164,8195.47,0.88987,0.5952,1.0959,0.8332,0.78241,0.80748,0.56945,1.02817,0.75208,1.39844,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
165,8245.46,0.87786,0.58717,1.09274,0.82689,0.79369,0.81151,0.57559,1.0262,0.74796,1.39462,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
166,8295.12,0.89287,0.60003,1.1068,0.82932,0.79193,0.81409,0.57666,1.01951,0.74546,1.38858,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
167,8344.85,0.89375,0.59424,1.10481,0.81425,0.80449,0.81632,0.57613,1.02679,0.75617,1.38963,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
168,8394.43,0.88404,0.59031,1.09198,0.84802,0.77287,0.80729,0.57325,1.0207,0.76411,1.38615,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
169,8444.32,0.88641,0.58799,1.09797,0.8304,0.78492,0.8112,0.57327,1.02116,0.75524,1.39291,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
170,8494.08,0.88761,0.59063,1.09784,0.85279,0.75842,0.80534,0.57654,1.00734,0.74635,1.38755,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
171,8544.11,0.87874,0.58758,1.0933,0.84201,0.77499,0.80867,0.57944,1.00906,0.74559,1.38437,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
172,8593.67,0.88484,0.58694,1.09598,0.83963,0.7864,0.81138,0.58207,1.01069,0.75621,1.38014,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
173,8643.52,0.86736,0.58286,1.08322,0.82287,0.79552,0.81305,0.58507,0.99989,0.74358,1.37405,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
174,8693.34,0.8916,0.58856,1.09983,0.82617,0.79444,0.81266,0.58226,0.99891,0.73762,1.37574,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
175,8743.18,0.8608,0.57369,1.07796,0.82672,0.79486,0.80938,0.58425,0.99636,0.74795,1.37488,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
176,8792.78,0.85888,0.56789,1.08376,0.83166,0.78901,0.81188,0.58214,0.99351,0.73944,1.37089,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
177,8842.7,0.85734,0.56463,1.07669,0.84448,0.77382,0.80888,0.58642,0.98981,0.73798,1.37038,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
178,8892.5,0.85759,0.57149,1.07752,0.83254,0.79427,0.81227,0.5888,0.98866,0.75016,1.369,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
179,8942.42,0.86024,0.57008,1.08313,0.84802,0.77031,0.8087,0.58736,0.98626,0.74903,1.36415,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
180,8991.92,0.85395,0.5712,1.07933,0.84621,0.77826,0.80907,0.58666,0.97859,0.74309,1.36464,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
181,9041.69,0.845,0.56567,1.07396,0.84171,0.78492,0.8144,0.59132,0.96826,0.73182,1.35316,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
182,9091.22,0.84361,0.56511,1.07117,0.84631,0.78528,0.81742,0.59286,0.96557,0.74184,1.34811,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
183,9141.17,0.82542,0.55685,1.05921,0.83887,0.78434,0.81761,0.59742,0.96158,0.73822,1.34592,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
184,9190.55,0.85511,0.57333,1.07866,0.84149,0.78141,0.81564,0.59226,0.95748,0.74127,1.342,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
185,9240.39,0.82952,0.55746,1.0597,0.83337,0.78627,0.81767,0.5969,0.96494,0.74955,1.34639,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
186,9290.1,0.83346,0.56675,1.06733,0.8263,0.79895,0.81549,0.59518,0.96725,0.7528,1.34757,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
187,9340,0.82588,0.55341,1.05778,0.82087,0.79719,0.81606,0.59412,0.96287,0.75041,1.34506,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
188,9389.55,0.8274,0.55115,1.06174,0.84181,0.77499,0.81613,0.597,0.95781,0.74693,1.35001,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
189,9439.27,0.82103,0.55396,1.0596,0.83674,0.78182,0.81101,0.59531,0.95362,0.73931,1.35208,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
190,9489.07,0.82411,0.55579,1.06622,0.83574,0.77611,0.80585,0.5931,0.9604,0.74015,1.36166,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
191,9538.99,0.8126,0.55362,1.05536,0.82088,0.7982,0.81058,0.59751,0.95019,0.72961,1.34836,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
192,9588.69,0.83267,0.55697,1.05941,0.82406,0.7911,0.81093,0.59773,0.9512,0.72697,1.34866,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
193,9638.43,0.8099,0.55085,1.05118,0.83194,0.78784,0.81052,0.59627,0.94831,0.7305,1.34497,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
194,9688.59,0.80322,0.54694,1.05339,0.83876,0.78025,0.80991,0.5962,0.9434,0.73511,1.34387,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
195,9738.69,0.81531,0.55317,1.06399,0.8342,0.78219,0.80727,0.59893,0.9395,0.73535,1.34347,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
196,9788.49,0.80299,0.54936,1.04602,0.83297,0.78985,0.80602,0.59853,0.9394,0.73223,1.34778,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
197,9838.11,0.80045,0.53516,1.05761,0.82915,0.79984,0.80875,0.59921,0.93739,0.72453,1.34621,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
198,9887.85,0.79901,0.5321,1.04814,0.85812,0.77674,0.8113,0.6007,0.93976,0.72629,1.35216,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
199,9937.68,0.79104,0.54181,1.04636,0.83293,0.79837,0.81448,0.60097,0.93028,0.72831,1.34282,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
200,9987.27,0.78429,0.52853,1.03981,0.85422,0.77966,0.81307,0.60252,0.93283,0.73308,1.35149,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
201,10037,0.78813,0.53742,1.04539,0.84117,0.78609,0.8119,0.59976,0.93452,0.72426,1.35181,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
202,10086.8,0.78613,0.53014,1.04157,0.83517,0.79066,0.80936,0.5996,0.93109,0.72962,1.35059,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
203,10136.5,0.77591,0.52273,1.03266,0.84122,0.79252,0.81025,0.59863,0.93362,0.73699,1.3529,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
204,10186.1,0.79012,0.53584,1.04819,0.84119,0.79135,0.80918,0.59766,0.92578,0.73395,1.34563,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
205,10235.8,0.77026,0.51917,1.0301,0.84835,0.782,0.81032,0.59998,0.92216,0.73106,1.33957,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
206,10285.7,0.78355,0.52441,1.03417,0.84186,0.78715,0.81037,0.60117,0.92239,0.73194,1.33956,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
207,10335.4,0.77337,0.52759,1.03621,0.84398,0.78434,0.80957,0.6016,0.91897,0.72528,1.33955,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
208,10385.4,0.78373,0.53304,1.04192,0.83301,0.79302,0.81059,0.60369,0.91417,0.72545,1.33571,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
209,10435.1,0.7693,0.52589,1.03381,0.84651,0.77684,0.81127,0.60417,0.91769,0.73222,1.34141,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
210,10485,0.74956,0.50711,1.0213,0.86031,0.7703,0.81211,0.60822,0.9161,0.72923,1.33709,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
211,10535,0.75974,0.51863,1.02581,0.85553,0.7744,0.81162,0.60852,0.91697,0.72724,1.34575,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
212,10584.8,0.75766,0.52379,1.02715,0.84377,0.78784,0.8113,0.61068,0.92036,0.72777,1.35471,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
213,10634.5,0.76745,0.52349,1.03161,0.84961,0.78317,0.81159,0.61161,0.91756,0.73269,1.35184,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
214,10684.2,0.74346,0.50886,1.0184,0.85097,0.7809,0.81318,0.61397,0.91159,0.72928,1.34288,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
215,10733.7,0.74859,0.51542,1.02205,0.85098,0.77557,0.81178,0.61389,0.90873,0.72758,1.34149,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
216,10783.3,0.75038,0.51414,1.0261,0.85378,0.77557,0.81353,0.61745,0.90335,0.71625,1.33819,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
217,10832.9,0.75032,0.51055,1.02037,0.85666,0.77615,0.81568,0.61898,0.89825,0.71512,1.33214,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
218,10882.7,0.74041,0.51136,1.01371,0.8568,0.77981,0.81611,0.61751,0.89311,0.71239,1.32565,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
219,10932.4,0.73711,0.49817,1.01937,0.85751,0.77731,0.81603,0.6177,0.89355,0.71229,1.3254,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
220,10982.1,0.7363,0.50527,1.01773,0.85599,0.78083,0.81578,0.61829,0.89073,0.71183,1.32345,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
221,11031.6,0.7362,0.51034,1.01754,0.85913,0.77966,0.816,0.61753,0.88652,0.71153,1.31666,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
222,11081.2,0.72107,0.49979,1.0104,0.85448,0.78434,0.81681,0.61814,0.88383,0.70772,1.31734,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
223,11130.9,0.73447,0.50626,1.01633,0.85029,0.79001,0.81776,0.61949,0.88426,0.70457,1.31966,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
224,11180.7,0.72778,0.49788,1.01386,0.85671,0.78667,0.81749,0.62014,0.88651,0.70226,1.32494,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
225,11230.4,0.72807,0.49627,1.01327,0.85156,0.78726,0.81538,0.62089,0.88432,0.69963,1.32092,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
226,11280.2,0.72085,0.50032,1.01074,0.84832,0.78843,0.81582,0.62071,0.88218,0.69806,1.32011,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
227,11330.1,0.71622,0.48976,1.00677,0.84789,0.78843,0.81672,0.62373,0.88208,0.70283,1.32365,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
228,11380,0.71048,0.49032,1.00383,0.84451,0.78667,0.8213,0.62569,0.88127,0.70084,1.32536,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
229,11430,0.71951,0.4932,1.00861,0.85874,0.77791,0.8207,0.62674,0.88107,0.7017,1.32479,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
230,11480.1,0.71229,0.48852,1.00419,0.85807,0.78087,0.82174,0.62739,0.87881,0.70129,1.32217,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
231,11530.1,0.70767,0.48357,1.00201,0.85517,0.78025,0.82221,0.62834,0.87898,0.70533,1.32163,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
232,11580.1,0.70575,0.48919,0.99718,0.85381,0.77908,0.8207,0.62728,0.87549,0.70667,1.31606,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
233,11629.8,0.70719,0.49593,1.00152,0.85789,0.77908,0.82083,0.62749,0.8759,0.70989,1.31805,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
234,11679.2,0.71305,0.4965,1.00758,0.85733,0.782,0.82122,0.6271,0.8775,0.70987,1.3224,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
235,11728.7,0.70163,0.48535,0.9974,0.85688,0.78083,0.82155,0.6285,0.87604,0.71026,1.32266,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
236,11778.3,0.69731,0.486,0.99793,0.85796,0.78258,0.82095,0.62937,0.87302,0.70703,1.32069,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
237,11828.4,0.69475,0.47946,0.99026,0.85867,0.78118,0.82044,0.62798,0.87253,0.70297,1.32145,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
238,11878.6,0.69206,0.47974,0.99687,0.85992,0.78215,0.82195,0.63023,0.87105,0.70374,1.32222,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
239,11928.3,0.69224,0.48351,0.99867,0.85812,0.78492,0.82208,0.62968,0.87022,0.70143,1.32351,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
240,11977.9,0.6914,0.47872,0.99906,0.85725,0.78551,0.82149,0.63157,0.86884,0.7036,1.32306,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
241,12043.1,0.63755,0.4165,0.96931,0.85983,0.78434,0.81944,0.62905,0.86658,0.70141,1.31755,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
242,12092.7,0.60588,0.41045,0.96024,0.86076,0.78492,0.81941,0.62859,0.86813,0.6968,1.32364,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
243,12141.9,0.59518,0.40528,0.95342,0.85971,0.78375,0.81936,0.62661,0.87088,0.69528,1.32979,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
244,12191.5,0.58488,0.39651,0.94564,0.85644,0.78667,0.82086,0.62775,0.87096,0.69764,1.32472,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
245,12241.2,0.58006,0.39472,0.94836,0.85458,0.78609,0.8206,0.6277,0.87248,0.70007,1.32638,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
246,12290.8,0.57892,0.39562,0.94911,0.85174,0.78609,0.82078,0.62718,0.87266,0.69979,1.32691,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
247,12340.2,0.56878,0.38962,0.94375,0.85321,0.78492,0.82189,0.62851,0.87304,0.70143,1.32747,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
248,12389.9,0.57316,0.39315,0.94596,0.85515,0.78325,0.82199,0.62881,0.87207,0.70132,1.32743,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
249,12439.7,0.5617,0.39278,0.94471,0.85363,0.78394,0.82231,0.62924,0.87228,0.70275,1.32929,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
250,12489.3,0.56423,0.38938,0.93927,0.85125,0.78492,0.82298,0.63159,0.8722,0.70328,1.33063,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
