epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
108,5450.17,0.87557,0.55702,1.01132,0.83701,0.78034,0.80952,0.57399,1.03183,0.72205,1.23856,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
109,5501.59,0.8809,0.555,1.018,0.83747,0.782,0.80809,0.57825,1.03004,0.71439,1.23839,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
110,5552.73,0.86029,0.55148,1.00716,0.82973,0.79369,0.81483,0.57844,1.03738,0.71402,1.2469,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
111,5603.74,0.87794,0.56074,1.01554,0.85006,0.77535,0.81583,0.58418,1.03458,0.71023,1.24512,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
112,5654.87,0.87856,0.55806,1.01955,0.83262,0.79372,0.81824,0.58209,1.02364,0.69951,1.23896,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
113,5706.02,0.87555,0.55976,1.01295,0.84186,0.78434,0.81506,0.58256,1.02158,0.70048,1.23132,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
114,5757.15,0.87495,0.56033,1.01701,0.85168,0.77148,0.82271,0.58985,1.02687,0.69134,1.22598,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
115,5808.39,0.8624,0.55804,1.00446,0.85487,0.78492,0.81877,0.58754,1.02029,0.67633,1.23321,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
116,5859.51,0.86545,0.56278,1.01394,0.85618,0.78551,0.81789,0.58787,1.02925,0.68567,1.24349,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
117,5910.86,0.85227,0.55844,1.00086,0.85487,0.78145,0.81544,0.58302,1.02249,0.6936,1.23225,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
118,5962.01,0.86492,0.55591,1.00874,0.86375,0.77615,0.81733,0.58397,1.01101,0.69006,1.22606,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
119,6013.31,0.85569,0.5534,1.00275,0.84609,0.7936,0.82381,0.59421,1.02001,0.68379,1.22948,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
120,6064.52,0.84764,0.54505,0.99522,0.83779,0.79086,0.81143,0.58504,1.02314,0.69977,1.23496,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
121,6116.05,0.85463,0.54879,0.9996,0.83601,0.77791,0.80654,0.58306,1.00994,0.68573,1.23637,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
122,6167.28,0.84117,0.53495,0.99393,0.83272,0.78846,0.81307,0.59614,0.99754,0.68111,1.23119,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
123,6218.55,0.84961,0.5434,0.99265,0.82891,0.78317,0.81221,0.5954,0.99688,0.68294,1.234,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
