epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
120,6569,1.07481,0.69481,1.22357,0.81027,0.77148,0.78344,0.50454,1.2171,0.83366,1.54496,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
121,6623.52,1.08964,0.69769,1.2354,0.81254,0.76757,0.78492,0.51575,1.20771,0.83049,1.53016,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
122,6678.03,1.07177,0.68681,1.22429,0.84429,0.74927,0.78642,0.51898,1.20851,0.8294,1.54324,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
123,6732.51,1.08584,0.69915,1.22599,0.82522,0.76991,0.78709,0.52041,1.20263,0.82846,1.53222,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
124,6788.94,1.07328,0.68549,1.23195,0.8233,0.76154,0.79174,0.52394,1.19048,0.8197,1.52706,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
125,6845.7,1.06495,0.68443,1.22672,0.8337,0.7735,0.79391,0.52219,1.2029,0.80255,1.54833,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
126,6902.09,1.05992,0.67695,1.21488,0.8369,0.76622,0.79285,0.52119,1.19506,0.80231,1.5292,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
127,6958.57,1.06143,0.68467,1.21672,0.82347,0.76563,0.79188,0.52749,1.18009,0.8212,1.52307,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
128,7015.12,1.05961,0.67845,1.21683,0.84457,0.75902,0.80224,0.5294,1.19209,0.80613,1.51508,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
129,7072.24,1.03456,0.67342,1.21006,0.81998,0.78268,0.79496,0.5259,1.19274,0.82753,1.52964,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
130,7128.83,1.04791,0.67856,1.2168,0.81337,0.77908,0.7956,0.52845,1.18179,0.8273,1.52235,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
131,7185.29,1.03797,0.66564,1.20332,0.81643,0.77462,0.79452,0.53217,1.15795,0.8152,1.50165,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
132,7241.84,1.03931,0.66854,1.20496,0.84336,0.76856,0.79705,0.53672,1.13573,0.80552,1.48683,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
133,7299.5,1.03434,0.66173,1.19905,0.8428,0.77398,0.80029,0.54471,1.1476,0.79163,1.4881,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
134,7356.66,1.02165,0.65733,1.18563,0.84283,0.77323,0.8035,0.54864,1.1549,0.79867,1.49833,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
135,7413.39,1.01255,0.64433,1.18307,0.833,0.77674,0.80402,0.54961,1.14376,0.79452,1.49983,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
136,7470.32,1.01079,0.64481,1.18442,0.82183,0.78449,0.80427,0.54575,1.14168,0.79828,1.4966,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
137,7526.99,1.01538,0.65576,1.18282,0.81451,0.78787,0.79901,0.53882,1.15128,0.7978,1.50024,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
138,7583.77,0.99587,0.6436,1.17596,0.82534,0.78609,0.79965,0.54264,1.14074,0.77978,1.49764,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
139,7640.33,1.00825,0.64625,1.18892,0.83183,0.77849,0.79679,0.53918,1.14001,0.79366,1.49586,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
140,7697.07,0.98815,0.64155,1.17392,0.81901,0.78317,0.79171,0.54023,1.13163,0.79097,1.50034,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
141,7753.77,0.9969,0.64388,1.17474,0.82027,0.77889,0.79711,0.54452,1.11829,0.78398,1.48787,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
142,7810.21,1,0.64073,1.18078,0.81951,0.78317,0.79355,0.54121,1.13616,0.78696,1.50044,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
143,7866.97,0.98426,0.63011,1.17341,0.84384,0.77378,0.80168,0.54889,1.1196,0.78279,1.48798,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
144,7923.43,0.99269,0.63983,1.17139,0.8254,0.78784,0.80309,0.54568,1.12899,0.76704,1.50323,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
145,7980.45,0.97731,0.63056,1.16704,0.8426,0.78258,0.80152,0.54502,1.12874,0.7696,1.49879,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
146,8037.16,0.97482,0.62989,1.16215,0.83713,0.76914,0.78954,0.54092,1.10423,0.78309,1.48063,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
147,8094.32,0.9805,0.63342,1.16247,0.82862,0.77146,0.79705,0.54692,1.10948,0.79193,1.4905,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
148,8150.91,0.97592,0.62353,1.16887,0.83387,0.77089,0.80453,0.55882,1.10993,0.78505,1.49312,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
149,8207.72,0.97487,0.62351,1.16449,0.83077,0.77206,0.80075,0.55895,1.10902,0.7778,1.49534,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
150,8264.48,0.95919,0.61305,1.15567,0.84005,0.76505,0.80134,0.55761,1.09805,0.77576,1.4804,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
151,8321.34,0.96913,0.62453,1.15706,0.85038,0.77148,0.79878,0.55712,1.09252,0.76398,1.48056,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
152,8378.16,0.94708,0.6183,1.15013,0.82912,0.79404,0.81219,0.55857,1.09898,0.76972,1.47976,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
153,8434.95,0.95443,0.61949,1.15251,0.83854,0.77732,0.80522,0.56502,1.10151,0.77766,1.49159,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
154,8492.12,0.94789,0.60963,1.14497,0.83708,0.78317,0.80817,0.56226,1.08969,0.76827,1.48116,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
155,8548.7,0.96313,0.61996,1.1535,0.84397,0.77768,0.80562,0.56209,1.0805,0.76828,1.48187,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
156,8605.31,0.93623,0.60575,1.1362,0.84249,0.77849,0.80875,0.56358,1.07512,0.76689,1.47164,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
157,8662.01,0.93602,0.60825,1.13676,0.84373,0.78141,0.80729,0.55955,1.08446,0.76366,1.48318,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
158,8718.45,0.94413,0.61361,1.14545,0.83746,0.78025,0.79852,0.55589,1.07464,0.76582,1.46464,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
159,8775.13,0.91928,0.5976,1.13191,0.85547,0.76104,0.80486,0.56519,1.07793,0.7631,1.48025,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
160,8831.65,0.92999,0.5945,1.13241,0.83818,0.77196,0.80623,0.57051,1.06694,0.77639,1.4685,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
161,8888.62,0.92908,0.59911,1.12722,0.83027,0.78434,0.80868,0.57026,1.05651,0.76128,1.45764,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
162,8944.95,0.92731,0.59314,1.12433,0.85434,0.76446,0.80482,0.57073,1.06711,0.76145,1.46146,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
163,9001.83,0.92822,0.60058,1.12911,0.85231,0.76271,0.80648,0.56963,1.05193,0.74958,1.4555,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
164,9058.98,0.90955,0.5909,1.11715,0.84201,0.7744,0.80684,0.56857,1.05292,0.75193,1.47295,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
165,9115.66,0.90305,0.58631,1.1162,0.84305,0.77858,0.80345,0.5646,1.0506,0.7592,1.46371,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
166,9172.42,0.90943,0.59432,1.12702,0.84789,0.77557,0.8054,0.57403,1.04941,0.76202,1.46709,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
167,9228.92,0.9142,0.59147,1.12313,0.84236,0.77674,0.80706,0.56903,1.04751,0.75247,1.45592,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
168,9285.66,0.90414,0.58985,1.11023,0.83795,0.77369,0.80083,0.56871,1.04824,0.77492,1.45897,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
169,9342.21,0.90405,0.58851,1.11588,0.84467,0.77966,0.80212,0.56889,1.04063,0.77223,1.45394,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
170,9398.85,0.90931,0.5855,1.11778,0.84517,0.77908,0.79862,0.57626,1.03363,0.76384,1.45399,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
171,9455.6,0.9032,0.58284,1.11881,0.84355,0.77519,0.79892,0.57399,1.02722,0.75605,1.44798,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
172,9511.92,0.90111,0.5833,1.12016,0.84393,0.78492,0.80232,0.57718,1.02233,0.75695,1.4481,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
173,9568.82,0.88776,0.57645,1.10225,0.84895,0.77557,0.80717,0.58077,1.01545,0.74982,1.43813,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
174,9625.33,0.90977,0.58577,1.1209,0.83838,0.78609,0.80918,0.58217,1.01458,0.74904,1.43611,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
175,9682.66,0.87956,0.56527,1.10285,0.84453,0.7842,0.8053,0.58151,1.0133,0.75329,1.44014,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
176,9739.3,0.87813,0.56392,1.10509,0.83975,0.77794,0.80161,0.58358,1.00943,0.75582,1.43129,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
177,9796.4,0.87158,0.56198,1.09785,0.83529,0.78726,0.80629,0.58176,1.00952,0.74531,1.43893,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
178,9852.87,0.86837,0.57011,1.10007,0.83928,0.78439,0.80205,0.57822,1.00272,0.74659,1.43135,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
179,9909.77,0.88112,0.56797,1.10545,0.8428,0.78648,0.80615,0.58076,1.00462,0.75011,1.43554,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
180,9967.62,0.86941,0.56308,1.10197,0.84569,0.78083,0.80608,0.58259,0.99983,0.74198,1.4328,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
181,10024.1,0.85574,0.56096,1.09079,0.84424,0.77297,0.80298,0.58115,1.00072,0.74032,1.43229,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
182,10082,0.85938,0.55776,1.0934,0.8352,0.78025,0.80841,0.58847,0.99494,0.73994,1.4314,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
183,10139.6,0.85406,0.55545,1.08606,0.83414,0.79069,0.81275,0.59265,0.98892,0.74051,1.42502,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
184,10196.4,0.87065,0.56747,1.10205,0.82951,0.79486,0.81154,0.58687,0.98671,0.7419,1.42077,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
185,10253.7,0.84469,0.55111,1.08186,0.83908,0.78726,0.81226,0.59085,0.98388,0.7392,1.42343,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
186,10310.6,0.85456,0.56049,1.0946,0.84983,0.78389,0.81058,0.59212,0.98218,0.72736,1.42397,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
187,10367.3,0.84818,0.5471,1.07951,0.84523,0.78375,0.80727,0.59018,0.97842,0.73517,1.41451,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
188,10424,0.84596,0.54824,1.08863,0.84746,0.78609,0.8108,0.59216,0.96879,0.73615,1.41697,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
189,10480.6,0.84368,0.55203,1.08472,0.8525,0.77966,0.81299,0.5987,0.96809,0.73601,1.41618,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
190,10537.8,0.84077,0.55318,1.08953,0.85024,0.77974,0.81011,0.59661,0.96557,0.73597,1.41643,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
191,10594.3,0.82543,0.54215,1.07349,0.85221,0.782,0.81036,0.59664,0.96503,0.73508,1.4139,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
192,10651.1,0.84653,0.5502,1.07577,0.84751,0.782,0.80899,0.59548,0.96147,0.7341,1.40939,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
193,10708.3,0.82904,0.54777,1.07046,0.85558,0.77903,0.80466,0.59575,0.96317,0.73147,1.42369,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
194,10764.9,0.81961,0.54089,1.07293,0.84001,0.78843,0.80612,0.59298,0.96247,0.72452,1.423,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
195,10822.2,0.83487,0.54932,1.08403,0.85574,0.78005,0.80955,0.59427,0.95891,0.72222,1.41943,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
196,10878.8,0.82172,0.54139,1.06821,0.85539,0.78128,0.80997,0.59739,0.95822,0.71894,1.42701,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
197,10935.5,0.81584,0.53495,1.07588,0.85528,0.77718,0.80743,0.59562,0.9576,0.71984,1.42558,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
198,10993.3,0.82207,0.53238,1.0694,0.85234,0.77908,0.80879,0.60069,0.96052,0.71983,1.42746,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
199,11050.1,0.80422,0.52616,1.06702,0.85033,0.782,0.81069,0.60221,0.95657,0.72724,1.42384,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
200,11108.1,0.80353,0.52527,1.05987,0.85572,0.78342,0.81266,0.60405,0.95211,0.72396,1.42315,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
201,11166.1,0.80526,0.53429,1.06543,0.84553,0.78843,0.81118,0.60437,0.95395,0.71928,1.42631,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
202,11222.6,0.80699,0.52988,1.06581,0.85178,0.78594,0.80989,0.6041,0.95094,0.7186,1.42341,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
203,11279.8,0.80038,0.51997,1.05783,0.8536,0.78377,0.80905,0.60169,0.94915,0.71793,1.42257,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
204,11336.3,0.81021,0.53295,1.07038,0.85224,0.78609,0.80861,0.60263,0.94943,0.71492,1.4259,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
205,11393.3,0.78866,0.51852,1.05016,0.8535,0.78658,0.80962,0.60232,0.95006,0.71087,1.43193,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
206,11449.7,0.80436,0.52364,1.0569,0.84299,0.78843,0.81029,0.60474,0.9463,0.71241,1.42682,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
207,11506.5,0.79307,0.52605,1.06173,0.84244,0.78375,0.81096,0.60591,0.94365,0.7144,1.42783,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
208,11563.3,0.80154,0.53258,1.06332,0.8486,0.77967,0.80935,0.60698,0.93991,0.71763,1.42714,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
209,11620.1,0.78376,0.52011,1.05293,0.84223,0.78314,0.80898,0.6046,0.93531,0.71709,1.42305,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
210,11677.2,0.76851,0.50941,1.04168,0.84237,0.78709,0.81274,0.60648,0.93212,0.71127,1.41944,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
211,11733.9,0.77903,0.51417,1.04375,0.84168,0.7892,0.81336,0.6076,0.93184,0.71203,1.42036,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
212,11790.6,0.77619,0.52069,1.04856,0.84334,0.78784,0.81591,0.61344,0.92791,0.70973,1.41707,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
213,11847.1,0.78455,0.51571,1.05264,0.84382,0.78629,0.81487,0.61531,0.92634,0.70884,1.41383,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
214,11903.8,0.75865,0.50794,1.04053,0.84493,0.78726,0.81513,0.61637,0.92134,0.70905,1.41008,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
215,11960.8,0.77285,0.51619,1.04492,0.83846,0.79178,0.81564,0.61699,0.92326,0.70866,1.41399,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
216,12017.3,0.77093,0.51418,1.04852,0.82786,0.8007,0.81561,0.61594,0.92041,0.70877,1.41215,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
217,12074.2,0.76453,0.50582,1.04156,0.8394,0.78812,0.81385,0.61435,0.91987,0.71174,1.41329,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
218,12130.7,0.75965,0.51083,1.0357,0.83648,0.7931,0.81399,0.61468,0.923,0.71495,1.41645,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
219,12188.2,0.75131,0.49856,1.04084,0.83554,0.79281,0.81579,0.61591,0.92233,0.7149,1.41351,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
220,12244.6,0.75958,0.50215,1.04138,0.84091,0.78469,0.81638,0.618,0.91881,0.71385,1.41209,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
221,12301.4,0.74953,0.50167,1.03632,0.83874,0.78843,0.81597,0.61863,0.91687,0.71918,1.40745,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
222,12358.1,0.73928,0.49509,1.0299,0.83731,0.79412,0.81723,0.62122,0.91029,0.71707,1.40072,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
223,12414.5,0.74883,0.50167,1.03357,0.83473,0.79404,0.8171,0.62065,0.90696,0.72107,1.39667,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
224,12471.4,0.74826,0.49621,1.03619,0.8316,0.79719,0.817,0.62067,0.90394,0.71714,1.39491,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
225,12528.1,0.74686,0.4953,1.03381,0.84078,0.78389,0.81601,0.62158,0.90257,0.71981,1.3919,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
226,12585.5,0.73711,0.49963,1.02913,0.84773,0.78726,0.81896,0.62271,0.90048,0.71922,1.39184,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
227,12642.2,0.73544,0.48631,1.02671,0.84582,0.78667,0.81827,0.62527,0.90207,0.72341,1.39401,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
228,12698.9,0.72796,0.48836,1.02227,0.84988,0.78317,0.8157,0.62562,0.90164,0.72207,1.39323,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
229,12755.6,0.73314,0.48713,1.02427,0.8504,0.78072,0.81568,0.62715,0.90148,0.72441,1.39319,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
230,12812,0.73087,0.48388,1.02307,0.84734,0.78504,0.81628,0.62636,0.90176,0.72311,1.39434,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
231,12868.7,0.72479,0.48508,1.02192,0.84755,0.78492,0.81699,0.6259,0.9019,0.72278,1.3949,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
232,12925,0.72367,0.48406,1.01677,0.84624,0.78434,0.8154,0.62381,0.90066,0.72187,1.39558,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
233,12981.8,0.7214,0.49058,1.02227,0.84706,0.78551,0.81729,0.62535,0.90113,0.72233,1.39974,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
234,13038.1,0.72853,0.49261,1.0252,0.84227,0.78843,0.81829,0.62466,0.89931,0.7233,1.39843,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
235,13094.8,0.71742,0.48119,1.01499,0.84056,0.78879,0.81739,0.62461,0.89451,0.72123,1.39462,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
236,13151.8,0.71899,0.48401,1.01878,0.84122,0.78652,0.8163,0.62447,0.89191,0.72062,1.39363,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
237,13208.2,0.7088,0.47897,1.00955,0.84191,0.78726,0.81497,0.62566,0.89004,0.7207,1.39329,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
238,13264.8,0.70951,0.47738,1.01784,0.84158,0.78553,0.81342,0.6259,0.89042,0.72164,1.39838,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
239,13321.1,0.70967,0.48095,1.01812,0.84164,0.78589,0.81356,0.62683,0.89203,0.71913,1.40269,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
240,13377.7,0.71169,0.47294,1.01872,0.84432,0.77979,0.81351,0.62626,0.8914,0.71827,1.40235,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
241,13450.6,0.6589,0.41967,0.99405,0.84321,0.782,0.81407,0.6265,0.8899,0.71634,1.39415,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
242,13506.8,0.62125,0.40784,0.98028,0.84563,0.78609,0.81626,0.62654,0.89334,0.71794,1.39474,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
243,13563.5,0.60973,0.40002,0.9729,0.84415,0.7851,0.81625,0.62809,0.89542,0.71836,1.39616,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
244,13621.1,0.59462,0.39161,0.96651,0.84715,0.78434,0.81694,0.62883,0.89568,0.71842,1.39735,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
245,13677.5,0.59788,0.39532,0.96783,0.84521,0.78492,0.81782,0.62927,0.89751,0.72049,1.40072,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
246,13735.2,0.59058,0.39442,0.96461,0.85014,0.77915,0.81865,0.6293,0.89715,0.71997,1.40116,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
247,13793,0.58679,0.38911,0.96662,0.85395,0.77732,0.81991,0.62952,0.89663,0.71836,1.40251,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
248,13849.2,0.58443,0.39063,0.96255,0.85453,0.77732,0.82015,0.6299,0.89599,0.718,1.40393,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
249,13907,0.57591,0.38694,0.96497,0.85764,0.77557,0.82005,0.63055,0.89454,0.71623,1.40457,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
250,13963.3,0.57793,0.38532,0.95971,0.85971,0.7744,0.82065,0.63127,0.89378,0.7154,1.40473,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
